ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_surface_gravity
218,555.189,1.6106119952654213e+30,535689000.0,5053.0,2.049705443710235e+25,2.88890485,0.0370074987170255,0.2676768382554935
219,1014.58,2.7333179185083084e+30,1085292000.0,6599.0,3.221171164775544e+27,4.036755,0.0551675955639119,42.06618641291837
220,1122.48,1.869105278456168e+30,647001000.0,5635.0,8.00903423375666e+25,3.60930891,0.045112603150173,1.0459224605909099
221,29.661,1.212930021125811e+30,417420000.0,4340.0,2.9208302572870844e+25,1.2089819,0.018837750710044,0.3814394945140782
222,275.377,2.601337213340725e+30,1034262405.0,6422.0,6.979144284858607e+26,15.151486,0.1310593820036236,9.11426215719193
223,360.313,1.789568883628246e+30,605259000.0,5171.0,3.39719698540863e+27,1.48224686,0.0245659613121752,44.364957451604944
224,976.643,2.2270190551818173e+30,1175733000.0,5946.0,4.668773510673312e+26,17.324,0.1360851361168471,6.097083538041796
225,467.976,2.38982011334522e+30,1314873000.0,6243.0,4.431208569315163e+26,9.3108074,0.0920899798542386,5.7868407537518065
226,701.717,2.5153384864330348e+30,1006246566.0,6344.0,5.064560464754841e+27,3.05631,0.0445754933796661,66.13952929282448
227,645.065,1.774019518439387e+30,730485000.0,5593.0,5.1543417461067545e+26,3.4711465,0.0431917206425853,6.731200847028645
228,807.308,1.6503801926793823e+30,514818000.0,5288.0,5.370987412685152e+25,19.65640068,0.133968058269963,0.7014124557991172
229,67.3975,1.767815679642809e+30,614076997.5,5581.0,1.8088823247405213e+25,7.1887332,0.0700938071774306,0.23622706518568423
230,41.9091,1.5574816835203694e+30,537183363.5999999,5149.6,5.259948036447889e+25,10.3557525,0.0857092778861323,0.6869115092146896
231,983.174,1.710032488800324e+30,528732000.0,5165.0,4.9724335764081625e+25,24.22030067,0.1558087122960634,0.6493641816938823
232,148.762,1.053857231469967e+30,375678000.0,3659.0,7.591501643371242e+26,6.387597,0.0545284136320263,9.913956972425687
233,280.355,1.5398246038685707e+30,786140999.9999999,5083.0,1.2229404730144375e+27,3.5506084,0.0418271250033239,15.970725949706745
234,872.374,2.707965692656908e+30,1565325000.0,6565.0,2.1030873649660925e+27,5.0949767,0.0642305438709696,27.464813451936376
235,221.673,1.7941819945282654e+30,716571000.0,5632.0,6.5462506325154e+26,3.7063965,0.0452921038735078,8.548934077902878
236,786.783,2.824287670092744e+30,730485000.0,6721.0,2.7981095527898545e+26,0.3859142,0.0116608236657207,3.6541305019296475
237,769.96,1.5894553142411938e+30,939195000.0000001,5236.0,4.909574348585703e+26,3.0653625,0.0383268458178663,6.411552171276175
238,1484.25,2.803657917684252e+30,1356615000.0,6203.0,3.6249420347097667e+25,13.5396293,0.1246761706348271,0.47339144543332634
239,248.964,1.357686259712629e+30,528732000.0,4396.0,2.9431469377318408e+26,2.967599,0.0355879001625388,3.8435389300979446
240,240.34,2.3759012442503335e+30,1057464000.0,6231.8,1.3370895902316317e+26,6.7018963,0.073819937979906,1.746143159622372
241,992.071,1.789568883628246e+30,598302000.0,5419.0,3.681878297035052e+26,10.52629406,0.0907619329370575,4.808269131626457
242,879.147,2.1078387385568529e+30,987894000.0,6016.1,7.06442837202424e+26,3.2637419,0.0439058184469199,9.2256370616986
243,688.773,1.7171509961374228e+30,967022999.9999999,5483.0,3.777537556645401e+26,1.7519943,0.0270846794412295,4.933193267633093
244,830.638,2.6644692267353885e+30,1015722000.0,6406.0,6.111158822913847e+25,22.20813214,0.170483435757886,0.7980735362802674
245,441.932,2.5072605713333236e+30,1113120000.0,6337.5,4.557695601871584e+27,16.0475029,0.1345149467892794,59.52023751430418
246,617.763,1.7781554109704393e+30,730485000.0,5601.0,2.045816317418336e+26,4.7277153,0.0531116582262958,2.6716894623979615
247,128.491,1.8230815435889907e+30,792444042.0,5687.9,5.11446563767957e+25,2.068559,0.0308659549791305,0.6679125507820877
248,191.532,1.9502324011806485e+30,876582000.0,5776.0,4.597225999007557e+26,5.34326,0.0594290433373126,6.00364761647313
249,170.592,1.813775785394124e+30,965812482.0,5669.9,1.2423837093551642e+26,5.6318074,0.06007938446546351,1.622464067902118
250,420.042,1.411771008195616e+30,473076000.00000006,4445.0,3.681878297035051e+25,10.99469878,0.0863338101041567,0.48082691316264564
251,179.943,1.789568883628246e+30,591345000.0,5413.0,4.782646035323881e+25,6.42904,0.065335741279371,0.624579289262818
252,215.246,2.386091844837661e+30,740377854.0,6240.0,3.8685476288193174e+25,4.7842484,0.0590478303111302,0.5052045898110674
253,27.6227,9.544367379350645e+29,333936000.0,3553.0,9.195206365533414e+25,24.245586,0.1283733191865544,1.200828038285061
254,285.111,1.3521187120746747e+30,466119000.0,4668.0,1.973790427276522e+25,4.069427,0.0438696712746727,0.2577628812830678
255,156.264,1.0339731327629864e+30,354807000.0,3732.0,3.4920907559507702e+25,13.81499958,0.0906165659014289,0.4560420207315815
256,561.229,1.5310756004374993e+30,570474000.0,5052.0,2.315408001228228e+25,9.76298046,0.0819453704497145,0.30237568765898337
257,275.358,3.559253668549512e+30,1127034000.0,6570.0,2.0990502043921478e+27,3.85298,0.05840563471335549,27.412091028757015
258,519.27,2.030663580450385e+30,834840000.0,5885.0,1.692815343688657e+26,1.75807,0.0287079719978928,2.2106954945133306
259,1298.66,2.200921175628905e+30,1154862000.0,6091.0,5.502256945140491e+26,0.5465382,0.0135325899662019,7.18555315771874
260,1441.63,1.869105278456168e+30,633087000.0,5644.0,2.3723442635535123e+26,240.7989397,0.7419891705717974,3.0981115538830264
261,278.462,2.0269353119428256e+30,1363572000.0,5877.5,4.8011930683253533e+27,4.8294038,0.0562740347613784,62.70013988240181
262,1337.61,1.928757574577109e+30,619173000.0,5699.0,3.643920788818195e+26,24.806,0.1647913097268435,4.758699346764329
263,33.7173,7.396884718996749e+29,214151069.69999996,3230.0,3.6210299441253967e+25,7.7507939,0.0551246892847653,0.4728805544456449
264,348.135,1.590489287373957e+30,647055960.3,5238.0,3.709896764576603e+26,3.0182536,0.0379413820359944,4.844859241816684
265,276.632,2.771346257285409e+30,1182690000.0,6650.0,9.042725171612528e+26,10.3380912,0.1037423898240016,11.809150873742785
266,258.979,1.017270489849123e+30,394676871.3000001,3579.0,2.3764688402688813e+26,3.2897457,0.0346220500048868,3.1034979554155004
267,1845.58,2.067946265525973e+30,737442000.0,5904.0,2.182556722469232e+25,26.0840594,0.1744082942284819,0.28502626295723843
268,1619.19,3.395408695203992e+30,1600109999.9999998,7469.0,3.1522477201805827e+27,5.3441681,0.0715017225174983,41.16609563219323
269,1397.04,2.3264395487167199e+30,883539000.0,6179.0,2.5051955423125087e+29,2.14463285,0.0342980812092534,3271.6058009004755
270,471.152,1.947050945387532e+30,897453000.0,5774.0,6.611861153384696e+26,4.8984239,0.0560525997981333,8.634616715066581
271,397.789,2.878720390303104e+30,1008765000.0,6794.0,7.136488765541022e+26,12.35611,0.11832778924706971,9.319742770200323
272,56.3228,1.956595312766882e+30,420470644.49999994,5780.0,1.2114040247675834e+26,24.7103905,0.165140078721722,1.582006820515657
273,1144.86,2.067946265525973e+30,730485000.0,6105.0,5.143242363384015e+25,14.12841,0.11588997624014968,0.6716705848818402
274,253.221,2.4743275328498872e+30,980937000.0,6311.0,1.1402416869164578e+26,3.3784254,0.0473944728211963,1.4890739083388798
275,184.125,3.698442359498375e+30,1425878892.0,7850.0,4.2752673739157724e+27,3.112361,0.0513056672203022,55.83192730732789
276,1664.64,2.4059759435446416e+30,848754000.0,6340.0,1.548666335247733e+26,20.8613,0.1580502802570972,2.02244722237484
277,2140.6,2.783773818977271e+30,1092249000.0,6564.0,5.2191573798177274e+25,5.19104016,0.0656424585861435,0.6815845418542659
278,400.905,2.005311354598984e+30,962814015.0,5834.0,5.75424008395232e+26,17.7837633,0.133713563317449,7.514625074358393
279,494.182,2.1275985616469148e+30,779184000.0000001,6125.0,4.2891984285047494e+27,1.3484978,0.024434342386666,56.013856894205105
280,481.258,1.6723799594887855e+30,626130000.0,5396.4,4.093042224861813e+26,3.2523102,0.0405513550401088,5.345219748326563
281,94.6375,1.5256406141203944e+30,528732000.0,5029.5,3.5760804731074543e+25,8.9533084,0.0772512511369588,0.46701047573737914
282,52.5122,8.200202306758762e+29,282813181.2,3331.0,4.609429793389375e+25,8.0239925,0.05838495417167721,0.6019584897143723
283,198.251,1.6370180783482914e+30,618628962.6,5328.0,6.973572748951258e+26,4.6182208,0.0508666768410093,9.10698613067562
284,73.8713,1.848187206616424e+30,751356000.0,5711.85,3.023010540894073e+25,15.923274,0.12088413596651539,0.3947835071047161
285,500.216,2.2257762990126307e+30,883539000.0,6111.0,4.545992131099198e+26,5.2013369,0.061000899580317305,5.93673985752956
286,1025.86,2.61625028737096e+30,1287045000.0,6442.0,6.403946776506406e+26,3.525723,0.0496772600253326,8.363095442576322
287,41.9091,1.5574816835203694e+30,537183363.5999999,5149.6,1.0371825161854611e+26,33.6896948,0.1881791253730725,1.35448601884891
288,113.048,1.3180373668909102e+30,476314483.5,4249.0,6.525092661945226e+25,1.9268755,0.0264227139230264,0.852130328498331
289,551.886,1.789568883628246e+30,1878390000.0000002,4898.0,2.467238034095653e+28,3650.0,4.478673371919858,322.2036016038348
290,618.0,1.5509596991444798e+30,514818000.0,4919.0,2.638046821071506e+25,15.36262753,0.1113391161589574,0.34451000479179256
291,48.4809,7.834334890550321e+29,172068176.7,3285.0,2.978298683877569e+25,6.3876114,0.0493922466504732,0.38894445908177416
292,200.326,1.3359463124558004e+30,489105623.7000001,4314.0,3.700440372597029e+26,4.2795548,0.0451815516515904,4.832509871744196
293,1012.41,1.7299165875073044e+30,577431000.0,5232.0,8.863078168635925e+25,105.9564148,0.4183731662899931,1.1574544765306987
294,622.381,2.2506314223963563e+30,946152000.0000001,6131.0,5.537469859810711e+26,3.5948606,0.0478617500068468,7.231538700146841
295,279.485,2.0480621668189925e+30,667872000.0,5587.0,5.972613917922322e+27,2.350621,0.0349440617272101,77.99805648055907
296,103.69,1.533461692282337e+30,521775000.0,5059.0,3.0999046712522397e+25,0.99114,0.0178407616599853,0.4048253293371937
297,264.78,2.067946265525973e+30,793097999.9999999,5552.0,7.823042443494063e+25,9.03077,0.0859937461596503,1.0216332660084666
298,135.086,2.5901524078180484e+30,866229984.0,6407.0,6.449877961538115e+25,11.7915574,0.1107273648915646,0.842307827778976
299,730.421,3.801839672774673e+30,1036593000.0,7980.0,2.8186628792328898e+26,5.436841,0.0751037172482963,3.680971672961256
300,338.831,1.9645489522496743e+30,2398467561.57,5785.0,6.682908745688482e+26,11.1296402,0.0971644611850748,8.727399777783722
301,232.964,1.869105278456168e+30,647001000.0,5622.0,5.200178625709299e+25,13.97896,0.1112581310958458,0.6791060526111593
302,1425.47,2.167366759060876e+30,779184000.0000001,5971.0,2.694983083396791e+25,11.30119217,0.1014372749624971,0.3519454725211119
303,173.996,2.0432651280059337e+30,789542973.0,5910.35,5.927437650792785e+25,7.1566025,0.0733407336726217,0.7740808681508698
304,107.796,1.5907278965584408e+30,514818000.0,4903.0,5.314051150359869e+25,16.1457,0.11606656969616871,0.693976988069798
305,591.2494212,2.1275985616469148e+30,737442000.0,5878.3,6.775415216708833e+25,29.9221,0.1929427838306792,0.8848206597889924
306,587.395,1.801936793023988e+30,647001000.0,5647.0,3.143214643617771e+26,4.0646554,0.0482349039143108,4.104813012737044
307,1026.43,1.928757574577109e+30,904410000.0,5551.0,3.1504731819990647e+25,3.38802,0.0437045972807419,0.411429214355666
308,383.166,2.273249584675547e+30,994280525.9999999,6149.2,7.118349081130481e+27,7.3838367,0.0775954353807523,92.96053642648528
309,368.03,3.1615716944099014e+30,1648809000.0,6279.0,1.8029816403006696e+27,5.031623,0.06707752116421,23.545647809511003
310,493.871,1.695075669752933e+30,755787609.0,5440.3,4.3909220643091374e+26,7.2147718,0.0692857370729943,5.734229466030107
311,42.8091,7.754798495722399e+29,229682572.2,3275.0,3.177744323140088e+25,9.0105382,0.061914124931458606,0.4149906299037628
312,2005.29,4.0773109180868e+30,2427993000.0,8273.0,5.032265093221698e+27,1.2195048,0.0283800200506463,65.71777489056117
313,165.589,2.087333261765279e+30,667872000.0,5999.0,6.178222717794012e+25,6.49052,0.0692068907435324,0.8068316002243857
314,585.187,1.908873475870129e+30,647001000.0,5593.0,5.010391084625019e+25,2.75235975,0.0379198354659469,0.6543211601800952
315,439.841,2.342595378916141e+30,702657000.0,6205.0,2.0563614635848475e+26,2.8300213,0.0413546778577243,2.6854606673945405
316,142.488,2.2270190551818173e+30,709614000.0,6047.0,2.2774504930113718e+27,8.3248762,0.0834892252914934,29.741870917277048
317,95.9115,2.167366759060876e+30,681786000.0,5669.0,2.7139618375052182e+25,4.72674,0.0567312748656655,0.3544239617642182
318,427.611,1.430329499659328e+30,688743000.0,4670.0,6.92463925976875e+27,1.0851937,0.0185175113592041,90.43082501452325
319,306.063,2.0480621668189925e+30,758313000.0,5788.0,3.685674047856738e+27,15.168865,0.12112125630675831,48.13226110112671
320,390.775,2.400383540783304e+30,1245303000.0,6251.5,3.5601591792050154e+27,7.31523,0.0785256034061987,46.493126888069696
321,891.462,2.366207746130681e+30,890496000.0,6108.0,1.804879515711512e+25,25.745718,0.180838776570902,0.23570432701942062
322,2065.59,1.988409870698051e+30,688743000.0,5728.0,1.7251687484561143e+25,16.5861762,0.1272926763188214,0.2252946721983737
323,349.025,3.3893639291970697e+30,1168776000.0,7461.4,2.7712466104879464e+27,2.691956,0.0452394293069306,36.19049424872065
324,37.3312,9.083056289348697e+29,281343167.1,3442.0,3.404086652725071e+25,4.1782902,0.0390998850560511,0.4445493156810819
325,332.852,1.8288200944758253e+30,834840000.0,5699.0,5.566979279296265e+26,3.4932955,0.0438173682842398,7.27007588670156
326,163.356,1.191455194522272e+30,396548999.99999994,3798.0,2.6310637403273433e+26,4.7150942,0.0463929404310699,3.435980645027055
327,58.2609,1.3521187120746747e+30,480032999.99999994,4250.0,1.8485306501608968e+27,8.350381,0.0708401925402538,24.14048522785654
328,527.819,1.7910800751299764e+30,967022999.9999999,5626.0,8.802454201536092e+26,1.862908,0.028615303158857,11.495374209920191
329,415.04,2.2742437896108958e+30,848754000.0,6150.0,7.4294540186544615e+25,3.66275,0.0486313436612303,0.9702334390439059
330,1382.82,2.1872508577678563e+30,807012000.0,5956.0,6.433797642757125e+25,77.2548396,0.3664830779640234,0.8402078534130766
331,279.35,2.2270190551818173e+30,1043550000.0,5900.0,1.8599179026259538e+27,9.38755,0.0904510093271,24.289194582442928
332,512.0,1.3322346133676942e+30,466119000.0,4699.0,3.605963280601339e+25,12.718092,0.0933137143508821,0.47091295619022006
333,780.256,1.6901483900933434e+30,723528000.0,5180.0,1.296248905605639e+26,24.664551,0.1570945139595493,1.6928081530416854
334,903.312,2.0709288803320197e+30,1099206000.0,5966.0,8.002981130942562e+26,4.6546551,0.0553026332613436,10.45131968753224
335,605.68,1.6702642913863629e+30,528732000.0,5302.0,1.9927691813849505e+25,2.735926,0.0361245041170228,0.26024137052617424
336,130.409,1.8009028198912247e+30,793097999.9999999,5645.0,3.950318350045645e+25,3.9919239,0.0476486580166277,0.5158832598545613
337,1131.19,1.710032488800324e+30,542646000.0,5331.0,5.352008658576725e+25,15.7259,0.11682856921839858,0.6989339665560108
338,641.374,1.7696847849212654e+30,556560000.0,5351.0,5.921371281829566e+25,4.59238005,0.0520149019808207,0.7732886438492034
339,1176.12,2.067946265525973e+30,1106163000.0,5740.0,4.5738797401311717e+27,3.7681,0.0480173985457668,59.731590758864755
340,125.077,2.0167447113554984e+30,849164463.0,5857.0,4.719343919295549e+25,722.2619756,1.5828701230304345,0.6163124866715762
341,67.5062,1.5708437978514603e+30,493947000.0,5033.0,1.2622769357515528e+26,24.3645,0.152061732326515,1.6484431955900807
342,226.63,1.6442558902776323e+30,688743000.0,5342.0,5.5550763171458196e+26,3.8224667,0.0449074113392444,7.254531471360892
343,185.932,2.147482660353896e+30,667872000.0,5475.0,2.406506020948683e+27,1.7554137,0.0292213409692602,31.42724360258942
344,664.006,6.090658506737786e+30,1655766000.0,9953.0,2.5313588745974697e+26,4.12066,0.0730519281314877,3.3057732374253512
345,983.697,1.789568883628246e+30,591345000.0,5286.0,4.441028461372176e+26,10.50682565,0.0906499887835636,5.799664828869027
346,737.108,6.107122540467165e+30,1822734000.0,9976.0,4.770351446582407e+26,6.56034,0.0996924315180109,6.229737041032196
347,232.801,1.4714233043165578e+30,486989999.99999994,4444.0,6.357882626323414e+26,4.024867,0.0447937577496549,8.302938964406511
348,171.205,1.583561667384445e+30,793097999.9999999,5224.6,2.587267695498839e+27,7.39143,0.0688329502540172,33.7878614986794
349,1591.04,2.2866713513027586e+30,848754000.0,6125.0,1.216538138350241e+26,4.28686431,0.0541125922723444,1.5887116048312155
350,95.3428,1.780223357235965e+30,721120878.0,5605.0,4.162389415691253e+25,43.8279601,0.23447223074011303,0.5435782208606339
351,550.383,1.7696847849212654e+30,584388000.0,5350.0,5.940350035937994e+25,14.53244172,0.1121144601224594,0.7757671330923097
352,314.443,1.7610948542798497e+30,786140999.9999999,5568.0,6.956934948247088e+26,2.0434526,0.0302647000108672,9.08525835558636
353,40.0268,1.2929834025201145e+30,501658138.8,4159.0,4.5945246390627795e+25,739.1670007,1.3837095343095682,0.6000119834024061
354,86.2732,1.6907846812519667e+30,586963481.4,5432.0,1.0142776082358683e+26,10.3161869,0.0878633952040602,1.3245738509357388
355,1069.45,1.7696847849212654e+30,591345000.0,5347.0,7.68639541391338e+25,469.63111,1.1374693984865654,1.0037881434581004
356,86.1759,1.0451082280388956e+30,353156799.6000001,3614.0,5.195246427091601e+25,1.2393057,0.0182223814031866,0.678461942826661
357,597.873,1.8881940132148693e+30,841797000.0,5737.0,6.628681890299717e+26,2.4993895,0.0354272339051414,8.656583391733987
358,69.3223,1.727232234181862e+30,688743000.0,5502.5,7.952475269063048e+25,8.81866,0.0797047840200308,1.0385362652277432
359,114.495,2.03329822352906e+30,914031531.0,5890.3,6.7505720275808995e+25,13.0393586,0.1092287402991759,0.881576317369766
360,310.301,1.6901483900933434e+30,556560000.0,5203.0,1.0817889841804017e+26,16.08066115,0.11811765331496792,1.41273886857066
361,181.69,2.3264395487167199e+30,967022999.9999999,6069.0,1.612245161510967e+26,19.49221,0.1493740797608825,2.1054766120189043
362,21.9814,8.184295027793178e+29,260288502.3,3329.0,2.9728409635586085e+25,12.2521769,0.0773692422013865,0.3882317199301341
363,364.477,1.556871903830552e+30,2240154000.0,5147.3,6.032616118263056e+27,7.68666,0.0702546627623891,78.7816422062479
364,60.6931,1.2094701879507964e+30,405200725.2,3859.0,4.151762452115781e+25,16.7961107,0.1087518416263126,0.542190415593849
365,178.43,1.9184178432494795e+30,647001000.0,5756.0,1.9069576025233784e+27,8.42426,0.0800635154026961,24.903499344118234
366,253.619,1.5050141744027467e+30,1843605000.0,4951.7,3.2537341538224965e+26,6.5224,0.0622612107138768,4.249143570807848
367,68.4487,1.797800900492936e+30,609683652.0,5639.0,3.6001164958231553e+25,12.7612027,0.1033413223641558,0.47014940800909627
368,187.131,2.3618580995385284e+30,1245393441.0,6220.5,2.0309484563435634e+26,5.4490232,0.0641794686386535,2.6522731015919274
369,210.858,2.0102823792757293e+30,796680785.4300001,5844.0,1.0141892241779855e+26,10.6902243,0.0953182321464686,1.3244584276916875
370,153.676,1.7299165875073044e+30,570474000.0,4974.0,1.5287386434338834e+26,3.005156,0.0389096209174854,1.996423085322222
371,840.269,2.4855123383725636e+30,925281000.0,6090.0,2.220514230686088e+25,54.280749,0.3022547443985778,0.2899832414434513
372,52.9328,1.1135095275909088e+30,377468036.1000001,3700.0,3.1530966151794727e+25,7.7688701,0.0632755066011778,0.4117718159237405
373,664.306,1.710032488800324e+30,563517000.0,5279.0,4.801624789432309e+25,33.1995648,0.1922620839415463,0.6270577785059246
374,272.217,3.987832473905388e+30,1249658082.0,8208.0,8.580661212162178e+25,29.0501656,0.2332260849418627,1.1205728464356972
375,223.882,1.6509560361779363e+30,675860723.1,5354.96,6.1600018802309046e+26,48.05216,0.2431193491312172,8.044520894492027
376,134.058,3.0621512008749986e+30,1342701000.0,6327.0,2.898055752356971e+27,4.11379,0.0580284388499655,37.84653074223505
377,202.585,1.869105278456168e+30,598302000.0,5356.3,3.7672826905229775e+25,3.56004,0.0447011233696657,0.4919801147566245
378,1377.61,2.167366759060876e+30,709614000.0,6208.0,6.3389038722149845e+25,103.427002,0.4438170930463651,0.8278154071975447
379,178.26,2.2310704402933644e+30,1374598845.0,6115.26,2.404959349280492e+27,104.6159406,0.4515114298080714,31.407045179287618
380,132.802,1.8050387124222767e+30,609433895.7,5653.0,4.737649496995749e+25,38.7617056,0.2170350311008805,0.6187030639012295
381,511.571,3.8161562238437e+30,807012000.0,7998.0,6.685115936833784e+26,4.543204,0.0667138420506943,8.730282211203669
382,508.733,1.9954190154922606e+30,904410000.0,5814.1,3.878827300173361e+26,3.0407351,0.0411240778241905,5.065470412031929
383,303.728,2.4855123383725636e+30,980937000.0,6211.0,3.226388198432777e+25,5.859944,0.0685285510484207,0.42134317132809157
384,204.639,1.501647134351168e+30,549603000.0,4939.0,8.243433613823294e+25,3.6841446,0.0425121256689116,1.0765333394066048
385,356.391,3.260992187944803e+30,1182690000.0,6478.0,1.4044278040236796e+27,4.511164,0.0630153366882113,18.340820398987518
386,134.926,1.7890121288644503e+30,647001000.0,5622.0,1.667658530649083e+26,0.62627,0.0138296518013207,2.1778424999736443
387,204.888,1.9581860406634405e+30,693349229.6999999,5781.0,4.95378486283368e+25,7.0771422,0.0717721038124374,0.6469287933787136
388,1082.16,2.167366759060876e+30,786140999.9999999,6020.0,8.78716315220221e+25,40.0686727,0.2358584126425002,1.147540519558273
389,360.136,2.0401085273362004e+30,820926000.0,5904.0,1.5635760615561928e+27,4.7074183,0.055441975491968,20.41918256175087
390,78.0863,2.803657917684252e+30,1078335000.0,6040.0,6.139626954076491e+27,21.21663,0.1682015036193961,80.17912701449274
391,25.559,7.921824924861035e+29,197578799.99999997,3296.0,2.8758849615950464e+25,3.965347,0.0360768233915778,0.37556996107344603
392,631.413,1.7285247005978156e+30,800054999.9999999,5505.0,6.74383920068841e+26,9.325074,0.0827483100733732,8.806970584398385
393,36.9284,1.5066844386941333e+30,484201634.4,4958.0,2.0650484378941115e+25,11.1900486,0.0892608794464612,0.26968052331429804
394,290.313,1.487595703935432e+30,6059547000.000001,4886.0,3.485675179809833e+27,3.3513304,0.0397867881217108,45.52041924756907
395,155.141,2.045079552012945e+30,702657000.0,5914.0,5.827227931224873e+25,12.99844,0.109210225356503,0.7609941970983436
396,762.081,1.749800686214285e+30,591345000.0,5452.0,6.376861380431841e+25,21.80451088,0.1463853755239311,0.8327723856837574
397,928.149,2.261816227919033e+30,1013064426.0,6140.0,9.163572540227979e+26,3.1715218,0.0440991262183787,11.966968874576727
398,454.844,3.875013156016362e+30,1099206000.0,8072.0,4.842253936865009e+26,8.8088443,0.1042644111511408,6.323636539228894
399,334.967,1.3521187120746747e+30,459162000.0,4742.0,2.827834362155787e+25,7.6188,0.0666397338835919,0.36929489722285674
400,154.732,2.1462399041847087e+30,1552795512.57,6047.0,1.46823735500061e+26,30.8812601,0.1976007138582888,1.9174127394801017
401,216.526,2.2270190551818173e+30,883539000.0,5800.0,5.314051150359868e+26,3.28883,0.0449510173743402,6.939769880697979
402,776.708,1.908873475870129e+30,660915000.0,5630.0,7.572522889262813e+25,17.58752333,0.13057682460717,0.9889172079994621
403,330.916,1.94864167328409e+30,640044000.0,5484.0,6.073201314696992e+25,7.14921,0.0721472799813052,0.7931165577940548
404,330.706,1.4241256608627502e+30,598302000.0,4646.6,6.213023186179949e+26,3.2956376,0.0387770543514828,8.113762919389648
405,222.529,2.3475664035928864e+30,1133991000.0,6209.0,1.9333400597075242e+26,13.5499,0.11756077321627272,2.524803532347729
406,477.295,2.3264395487167199e+30,1224432000.0,5599.0,3.546939355324128e+26,4.733999,0.058146015931228,4.632048546441591
407,197.989,2.0878303642329526e+30,674829000.0,5636.0,1.7914046002945283e+26,8.2669928,0.0813331089945787,2.3394459965681507
408,2034.25,2.306555450009739e+30,960065999.9999999,6165.0,6.604606429732979e+25,35.676062,0.2228656676862714,0.8625142566010346
409,72.4646,1.5764272527683804e+30,556560000.0,5210.8,4.467584293270853e+25,5.8076,0.058522318178957804,0.5834344841754268
410,71.6456,1.454190418107705e+30,570474000.0,4760.0,2.846297710238892e+26,194.0674433,0.5910278707529759,3.717060781335881
411,324.6986504,1.3918869094886355e+30,486989999.99999994,4600.0,4.1032066382421553e+27,0.7668944,0.014560030746480402,53.584937435960825
412,1016.95,3.014429363978245e+30,1099206000.0,6976.0,3.371306197522044e+27,2.6269521,0.0428024752761404,44.02684232083375
413,337.209,2.743757070329473e+30,897453000.0,6613.0,5.2526985129747987e+26,5.9977892,0.0719242092795375,6.859647734151186
414,77.7751,1.2492781535621714e+30,480951324.00000006,4002.0,2.3904600537126304e+25,2.118659,0.0276498535416654,0.312176947725525
415,322.148,1.789568883628246e+30,584388000.0,5187.0,1.7460453779753856e+26,3.5357173,0.0438569500909346,2.2802101036579074
416,250.11,2.465628239665583e+30,1099206000.0,6225.0,4.89651855997445e+25,9.37647,0.0934988010293919,0.6394502247214567
417,1542.48,2.306555450009739e+30,786140999.9999999,6461.0,1.1254401186297864e+26,70.46829987,0.3508496869467808,1.4697441211621078
418,1042.02,2.266787252595777e+30,1022679000.0,6012.0,3.8716658381193325e+25,33.416423,0.2121196123348298,0.50561180559371
419,820.506,1.7696847849212654e+30,577431000.0,5243.0,5.579753707877862e+25,59.65829849,0.2874417258600726,0.7286758374732878
420,385.689,1.3123505146607137e+30,438291000.0,4016.0,4.989514455105748e+27,1.9416423,0.0265216188601807,65.15948220126782
421,50.0248,9.20236088159058e+29,262122367.50000003,3457.0,1.841536599696859e+25,18.7917401,0.1069982883452899,0.24049147942269586
422,317.929,1.7962499407937915e+30,570474000.0,5636.0,8.116028098768167e+25,2.7741774,0.0373517385030534,1.0598950924082766
423,135.047,1.2725823172467527e+30,424377000.0,3927.0,3.672388919980837e+26,2.3266508,0.029615565510853196,4.795876685410924
424,860.344,3.0748273138006985e+30,1050507000.0,7057.0,6.899857026603263e+27,2.2350716,0.0386871688408329,90.10718681377573
425,455.408,2.077888314879463e+30,774787176.0,5980.0,1.716223847184891e+27,9.6797966,0.090202235304944,22.41265322111692
426,205.737,2.2779720581184545e+30,714289104.0,6153.0,5.23907159671616e+25,3.9901801,0.0515161669209507,0.684185195832165
427,405.908,4.5335745051915555e+30,1036593000.0,6550.0,9.717122103515187e+26,3.73543,0.0620170710825498,12.689864924704876
428,636.445,2.3463236474237e+30,855711000.0,6065.0,5.067327346950303e+25,151.884058,0.5887641595422788,0.6617566279094145
429,255.337,2.435553540371275e+30,1106211699.0,6279.8,5.965805669461006e+25,3.5137767,0.048396550867485,0.7790914563594111
430,1139.32,3.272922647168992e+30,3798522000.0,7315.0,5.393907230343972e+27,1.19888,0.0260772307035249,70.44056196915835
431,180.022,2.5879154467135134e+30,911367000.0,6404.0,5.80369199867993e+25,5.5109534,0.0666653656254212,0.7579205730181825
432,341.925,1.749800686214285e+30,626130000.0,5227.0,2.903749378589499e+27,1.354133,0.0229566056049486,37.92088541952824
433,940.002,3.863878060740453e+30,2636703000.0,8058.0,6.944394053234795e+26,5.5553784,0.0766036235233661,9.068880845656404
434,67.3975,1.767815679642809e+30,612216000.0,5581.0,2.2224305154884157e+25,20.2749388,0.1399214961820977,0.2902334945023277
435,527.321,1.5708437978514603e+30,619173000.0,5232.0,9.109801972045487e+25,25.751974,0.1577812097829544,1.1896748366910823
